,State,District,Latitude,Longitude,Month,Irradiance,Temperature
1345,madhya-pradesh,Panna,24.45,80.15,feb,5.45,21
1346,madhya-pradesh,Panna,24.45,80.15,mar,6.47,26
1347,madhya-pradesh,Panna,24.45,80.15,apr,7.06,31
1348,madhya-pradesh,Panna,24.45,80.15,may,7.32,34
1349,madhya-pradesh,Panna,24.45,80.15,jun,6.05,33
1350,madhya-pradesh,Panna,24.45,80.15,jul,4.94,29
1351,madhya-pradesh,Panna,24.45,80.15,aug,4.78,28
1352,madhya-pradesh,Panna,24.45,80.15,sep,5.35,28
1353,madhya-pradesh,Panna,24.45,80.15,oct,5.55,27
1354,madhya-pradesh,Panna,24.45,80.15,nov,4.82,22
1355,madhya-pradesh,Panna,24.45,80.15,dec,4.26,18
1356,madhya-pradesh,Rajgarh,22.65,74.95,jan,4.86,18
1357,madhya-pradesh,Rajgarh,22.65,74.95,feb,5.82,22
1358,madhya-pradesh,Rajgarh,22.65,74.95,mar,6.63,26
1359,madhya-pradesh,Rajgarh,22.65,74.95,apr,7.25,30
1360,madhya-pradesh,Rajgarh,22.65,74.95,may,7.53,32
1361,madhya-pradesh,Rajgarh,22.65,74.95,jun,6.12,30
1362,madhya-pradesh,Rajgarh,22.65,74.95,jul,4.64,26
1363,madhya-pradesh,Rajgarh,22.65,74.95,aug,4.11,25
1364,madhya-pradesh,Rajgarh,22.65,74.95,sep,5.21,26
1365,madhya-pradesh,Rajgarh,22.65,74.95,oct,5.83,26
1366,madhya-pradesh,Rajgarh,22.65,74.95,nov,5.02,23
1367,madhya-pradesh,Rajgarh,22.65,74.95,dec,4.60,19
1368,madhya-pradesh,Ratlam,23.35,75.05,jan,4.76,18
1369,madhya-pradesh,Ratlam,23.35,75.05,feb,5.69,22
1370,madhya-pradesh,Ratlam,23.35,75.05,mar,6.60,26
1371,madhya-pradesh,Ratlam,23.35,75.05,apr,7.29,30
1372,madhya-pradesh,Ratlam,23.35,75.05,may,7.53,32
1373,madhya-pradesh,Ratlam,23.35,75.05,jun,6.32,30
1374,madhya-pradesh,Ratlam,23.35,75.05,jul,4.73,26
1375,madhya-pradesh,Ratlam,23.35,75.05,aug,4.11,25
1376,madhya-pradesh,Ratlam,23.35,75.05,sep,5.42,26
1377,madhya-pradesh,Ratlam,23.35,75.05,oct,5.83,26
1378,madhya-pradesh,Ratlam,23.35,75.05,nov,4.99,23
1379,madhya-pradesh,Ratlam,23.35,75.05,dec,4.50,19
1380,madhya-pradesh,Rewa,24.55,81.35,jan,4.32,17
1381,madhya-pradesh,Rewa,24.55,81.35,feb,5.29,21
1382,madhya-pradesh,Rewa,24.55,81.35,mar,6.40,26
1383,madhya-pradesh,Rewa,24.55,81.35,apr,7.05,31
1384,madhya-pradesh,Rewa,24.55,81.35,may,7.24,34
1385,madhya-pradesh,Rewa,24.55,81.35,jun,6.00,33
1386,madhya-pradesh,Rewa,24.55,81.35,jul,4.97,29
1387,madhya-pradesh,Rewa,24.55,81.35,aug,4.82,28
1388,madhya-pradesh,Rewa,24.55,81.35,sep,5.37,28
1389,madhya-pradesh,Rewa,24.55,81.35,oct,5.40,27
1390,madhya-pradesh,Rewa,24.55,81.35,nov,4.77,22
1391,madhya-pradesh,Rewa,24.55,81.35,dec,4.15,18
1392,madhya-pradesh,Sagar,23.85,78.75,jan,4.61,17
1393,madhya-pradesh,Sagar,23.85,78.75,feb,5.60,21
1394,madhya-pradesh,Sagar,23.85,78.75,mar,6.51,26
1395,madhya-pradesh,Sagar,23.85,78.75,apr,7.18,31
1396,madhya-pradesh,Sagar,23.85,78.75,may,7.28,34
1397,madhya-pradesh,Sagar,23.85,78.75,jun,5.94,32
1398,madhya-pradesh,Sagar,23.85,78.75,jul,4.82,28
1399,madhya-pradesh,Sagar,23.85,78.75,aug,4.40,27
1400,madhya-pradesh,Sagar,23.85,78.75,sep,5.40,28
1401,madhya-pradesh,Sagar,23.85,78.75,oct,5.73,26
1402,madhya-pradesh,Sagar,23.85,78.75,nov,4.92,22
1403,madhya-pradesh,Sagar,23.85,78.75,dec,4.42,19
1404,madhya-pradesh,Satna,24.65,80.85,jan,4.34,17
1405,madhya-pradesh,Satna,24.65,80.85,feb,5.34,21
1406,madhya-pradesh,Satna,24.65,80.85,mar,6.42,26
1407,madhya-pradesh,Satna,24.65,80.85,apr,7.04,31
1408,madhya-pradesh,Satna,24.65,80.85,may,7.26,34
1409,madhya-pradesh,Satna,24.65,80.85,jun,6.05,33
1410,madhya-pradesh,Satna,24.65,80.85,jul,5.02,29
1411,madhya-pradesh,Satna,24.65,80.85,aug,4.83,28
1412,madhya-pradesh,Satna,24.65,80.85,sep,5.34,28
1413,madhya-pradesh,Satna,24.65,80.85,oct,5.46,27
1414,madhya-pradesh,Satna,24.65,80.85,nov,4.79,22
1415,madhya-pradesh,Satna,24.65,80.85,dec,4.20,18
1416,madhya-pradesh,Sehore,23.25,77.05,jan,4.71,18
1417,madhya-pradesh,Sehore,23.25,77.05,feb,5.71,21
1418,madhya-pradesh,Sehore,23.25,77.05,mar,6.65,26
1419,madhya-pradesh,Sehore,23.25,77.05,apr,7.20,31
1420,madhya-pradesh,Sehore,23.25,77.05,may,7.38,34
1421,madhya-pradesh,Sehore,23.25,77.05,jun,6.11,31
1422,madhya-pradesh,Sehore,23.25,77.05,jul,4.74,27
1423,madhya-pradesh,Sehore,23.25,77.05,aug,4.24,26
1424,madhya-pradesh,Sehore,23.25,77.05,sep,5.46,27
1425,madhya-pradesh,Sehore,23.25,77.05,oct,5.84,26
1426,madhya-pradesh,Sehore,23.25,77.05,nov,4.99,23
1427,madhya-pradesh,Sehore,23.25,77.05,dec,4.52,19
1428,madhya-pradesh,Seoni,22.05,79.55,jan,4.83,21
1429,madhya-pradesh,Seoni,22.05,79.55,feb,5.80,24
1430,madhya-pradesh,Seoni,22.05,79.55,mar,6.51,28
1431,madhya-pradesh,Seoni,22.05,79.55,apr,7.02,32
1432,madhya-pradesh,Seoni,22.05,79.55,may,7.12,36
1433,madhya-pradesh,Seoni,22.05,79.55,jun,5.46,32
1434,madhya-pradesh,Seoni,22.05,79.55,jul,4.55,28
1435,madhya-pradesh,Seoni,22.05,79.55,aug,4.16,27
1436,madhya-pradesh,Seoni,22.05,79.55,sep,5.23,28
1437,madhya-pradesh,Seoni,22.05,79.55,oct,5.60,27
1438,madhya-pradesh,Seoni,22.05,79.55,nov,5.05,24
1439,madhya-pradesh,Seoni,22.05,79.55,dec,4.73,22
1440,madhya-pradesh,Shahdol,23.65,81.45,jan,4.60,18
1441,madhya-pradesh,Shahdol,23.65,81.45,feb,5.58,21
1442,madhya-pradesh,Shahdol,23.65,81.45,mar,6.48,25
1443,madhya-pradesh,Shahdol,23.65,81.45,apr,7.12,29
1444,madhya-pradesh,Shahdol,23.65,81.45,may,7.40,32
1445,madhya-pradesh,Shahdol,23.65,81.45,jun,6.06,30
1446,madhya-pradesh,Shahdol,23.65,81.45,jul,4.87,26
1447,madhya-pradesh,Shahdol,23.65,81.45,aug,4.54,26
1448,madhya-pradesh,Shahdol,23.65,81.45,sep,5.33,26
1449,madhya-pradesh,Shahdol,23.65,81.45,oct,5.54,24
1450,madhya-pradesh,Shahdol,23.65,81.45,nov,5.00,21
1451,madhya-pradesh,Shahdol,23.65,81.45,dec,4.46,18
1452,madhya-pradesh,Shajapur,23.45,76.55,jan,4.69,18
1453,madhya-pradesh,Shajapur,23.45,76.55,feb,5.63,22
1454,madhya-pradesh,Shajapur,23.45,76.55,mar,6.62,26
1455,madhya-pradesh,Shajapur,23.45,76.55,apr,7.23,30
1456,madhya-pradesh,Shajapur,23.45,76.55,may,7.40,32
1457,madhya-pradesh,Shajapur,23.45,76.55,jun,6.15,30
1458,madhya-pradesh,Shajapur,23.45,76.55,jul,4.84,26
1459,madhya-pradesh,Shajapur,23.45,76.55,aug,4.28,25
1460,madhya-pradesh,Shajapur,23.45,76.55,sep,5.62,26
1461,madhya-pradesh,Shajapur,23.45,76.55,oct,5.85,26
1462,madhya-pradesh,Shajapur,23.45,76.55,nov,4.97,23
1463,madhya-pradesh,Shajapur,23.45,76.55,dec,4.48,19
1464,madhya-pradesh,Sheopur,25.75,76.95,jan,4.39,17
1465,madhya-pradesh,Sheopur,25.75,76.95,feb,5.37,21
1466,madhya-pradesh,Sheopur,25.75,76.95,mar,6.39,26
1467,madhya-pradesh,Sheopur,25.75,76.95,apr,7.15,31
1468,madhya-pradesh,Sheopur,25.75,76.95,may,7.39,34
1469,madhya-pradesh,Sheopur,25.75,76.95,jun,6.48,32
1470,madhya-pradesh,Sheopur,25.75,76.95,jul,5.30,28
1471,madhya-pradesh,Sheopur,25.75,76.95,aug,4.87,27
1472,madhya-pradesh,Sheopur,25.75,76.95,sep,5.72,28
1473,madhya-pradesh,Sheopur,25.75,76.95,oct,5.61,27
1474,madhya-pradesh,Sheopur,25.75,76.95,nov,4.68,22
1475,madhya-pradesh,Sheopur,25.75,76.95,dec,4.10,18
1476,madhya-pradesh,Shivpuri,25.45,77.65,jan,4.41,17
1477,madhya-pradesh,Shivpuri,25.45,77.65,feb,5.43,21
1478,madhya-pradesh,Shivpuri,25.45,77.65,mar,6.47,26
1479,madhya-pradesh,Shivpuri,25.45,77.65,apr,7.16,31
1480,madhya-pradesh,Shivpuri,25.45,77.65,may,7.38,34
1481,madhya-pradesh,Shivpuri,25.45,77.65,jun,6.39,32
1482,madhya-pradesh,Shivpuri,25.45,77.65,jul,5.34,28
1483,madhya-pradesh,Shivpuri,25.45,77.65,aug,4.91,27
1484,madhya-pradesh,Shivpuri,25.45,77.65,sep,5.73,28
1485,madhya-pradesh,Shivpuri,25.45,77.65,oct,5.63,27
1486,madhya-pradesh,Shivpuri,25.45,77.65,nov,4.74,22
1487,madhya-pradesh,Shivpuri,25.45,77.65,dec,4.15,18
1488,madhya-pradesh,Sidhi,24.25,81.75,jan,4.42,17
1489,madhya-pradesh,Sidhi,24.25,81.75,feb,5.41,21
1490,madhya-pradesh,Sidhi,24.25,81.75,mar,6.40,26
1491,madhya-pradesh,Sidhi,24.25,81.75,apr,7.03,31
1492,madhya-pradesh,Sidhi,24.25,81.75,may,7.27,34
1493,madhya-pradesh,Sidhi,24.25,81.75,jun,5.98,33
1494,madhya-pradesh,Sidhi,24.25,81.75,jul,4.92,29
1495,madhya-pradesh,Sidhi,24.25,81.75,aug,4.71,28
1496,madhya-pradesh,Sidhi,24.25,81.75,sep,5.32,28
1497,madhya-pradesh,Sidhi,24.25,81.75,oct,5.45,27
1498,madhya-pradesh,Sidhi,24.25,81.75,nov,4.83,22
1499,madhya-pradesh,Sidhi,24.25,81.75,dec,4.19,18
1500,madhya-pradesh,Tikamgarh,24.75,78.85,jan,4.37,17
1501,madhya-pradesh,Tikamgarh,24.75,78.85,feb,5.50,21
1502,madhya-pradesh,Tikamgarh,24.75,78.85,mar,6.50,26
1503,madhya-pradesh,Tikamgarh,24.75,78.85,apr,7.13,31
1504,madhya-pradesh,Tikamgarh,24.75,78.85,may,7.36,34
1505,madhya-pradesh,Tikamgarh,24.75,78.85,jun,6.27,32
1506,madhya-pradesh,Tikamgarh,24.75,78.85,jul,5.09,28
1507,madhya-pradesh,Tikamgarh,24.75,78.85,aug,4.79,27
1508,madhya-pradesh,Tikamgarh,24.75,78.85,sep,5.54,28
1509,madhya-pradesh,Tikamgarh,24.75,78.85,oct,5.73,27
1510,madhya-pradesh,Tikamgarh,24.75,78.85,nov,4.84,22
1511,madhya-pradesh,Tikamgarh,24.75,78.85,dec,4.24,18
1512,madhya-pradesh,Ujjain,23.25,75.55,jan,4.75,18
1513,madhya-pradesh,Ujjain,23.25,75.55,feb,5.69,22
1514,madhya-pradesh,Ujjain,23.25,75.55,mar,6.63,26
1515,madhya-pradesh,Ujjain,23.25,75.55,apr,7.25,30
1516,madhya-pradesh,Ujjain,23.25,75.55,may,7.49,32
1517,madhya-pradesh,Ujjain,23.25,75.55,jun,6.16,30
1518,madhya-pradesh,Ujjain,23.25,75.55,jul,4.77,26
1519,madhya-pradesh,Ujjain,23.25,75.55,aug,4.30,25
1520,madhya-pradesh,Ujjain,23.25,75.55,sep,5.47,26
1521,madhya-pradesh,Ujjain,23.25,75.55,oct,5.84,26
1522,madhya-pradesh,Ujjain,23.25,75.55,nov,4.96,23
1523,madhya-pradesh,Ujjain,23.25,75.55,dec,4.53,19
1524,madhya-pradesh,Vidisha,23.55,77.85,jan,4.65,18
1525,madhya-pradesh,Vidisha,23.55,77.85,feb,5.66,21
1526,madhya-pradesh,Vidisha,23.55,77.85,mar,6.59,26
1527,madhya-pradesh,Vidisha,23.55,77.85,apr,7.25,31
1528,madhya-pradesh,Vidisha,23.55,77.85,may,7.41,34
1529,madhya-pradesh,Vidisha,23.55,77.85,jun,6.05,31
1530,madhya-pradesh,Vidisha,23.55,77.85,jul,4.88,27
1531,madhya-pradesh,Vidisha,23.55,77.85,aug,4.34,26
1532,madhya-pradesh,Vidisha,23.55,77.85,sep,5.45,27
1533,madhya-pradesh,Vidisha,23.55,77.85,oct,5.74,26
1534,madhya-pradesh,Vidisha,23.55,77.85,nov,4.96,23
1535,madhya-pradesh,Vidisha,23.55,77.85,dec,4.45,19
1536,haryana,Faridabad,28.45,77.35,jan,3.45,14
1537,haryana,Faridabad,28.45,77.35,feb,4.70,17
1538,haryana,Faridabad,28.45,77.35,mar,6.05,23
1539,haryana,Faridabad,28.45,77.35,apr,6.87,29
1540,haryana,Faridabad,28.45,77.35,may,7.01,33
1541,haryana,Faridabad,28.45,77.35,jun,6.31,34
1542,haryana,Faridabad,28.45,77.35,jul,5.40,32
1543,haryana,Faridabad,28.45,77.35,aug,5.38,31
1544,haryana,Faridabad,28.45,77.35,sep,5.39,30
1545,haryana,Faridabad,28.45,77.35,oct,5.00,27
1546,haryana,Faridabad,28.45,77.35,nov,3.94,21
1547,haryana,Faridabad,28.45,77.35,dec,3.29,16
1548,haryana,Karnal,29.65,76.95,jan,3.32,13
1549,haryana,Karnal,29.65,76.95,feb,4.44,17
1550,haryana,Karnal,29.65,76.95,mar,5.88,22
1551,haryana,Karnal,29.65,76.95,apr,6.81,28
1552,haryana,Karnal,29.65,76.95,may,7.22,32
1553,haryana,Karnal,29.65,76.95,jun,6.44,33
1554,haryana,Karnal,29.65,76.95,jul,5.70,31
1555,haryana,Karnal,29.65,76.95,aug,5.55,31
1556,haryana,Karnal,29.65,76.95,sep,5.46,29
1557,haryana,Karnal,29.65,76.95,oct,5.12,26
1558,haryana,Karnal,29.65,76.95,nov,3.76,21
1559,haryana,Karnal,29.65,76.95,dec,3.18,15
1560,haryana,Panchkula,30.65,76.85,jan,3.26,13
1561,haryana,Panchkula,30.65,76.85,feb,4.35,17
1562,haryana,Panchkula,30.65,76.85,mar,5.75,22
1563,haryana,Panchkula,30.65,76.85,apr,6.80,28
1564,haryana,Panchkula,30.65,76.85,may,7.32,32
1565,haryana,Panchkula,30.65,76.85,jun,6.51,33
1566,haryana,Panchkula,30.65,76.85,jul,5.64,31
1567,haryana,Panchkula,30.65,76.85,aug,5.45,31
1568,haryana,Panchkula,30.65,76.85,sep,5.44,29
1569,haryana,Panchkula,30.65,76.85,oct,5.02,26
1570,haryana,Panchkula,30.65,76.85,nov,4.02,21
1571,haryana,Panchkula,30.65,76.85,dec,3.21,15
1572,haryana,Panipat,29.35,76.95,jan,3.36,14
1573,haryana,Panipat,29.35,76.95,feb,4.54,17
1574,haryana,Panipat,29.35,76.95,mar,5.92,23
1575,haryana,Panipat,29.35,76.95,apr,6.81,29
1576,haryana,Panipat,29.35,76.95,may,7.12,33
1577,haryana,Panipat,29.35,76.95,jun,6.36,34
1578,haryana,Panipat,29.35,76.95,jul,5.60,32
1579,haryana,Panipat,29.35,76.95,aug,5.55,31
1580,haryana,Panipat,29.35,76.95,sep,5.42,30
1581,haryana,Panipat,29.35,76.95,oct,5.10,27
1582,haryana,Panipat,29.35,76.95,nov,3.77,21
1583,haryana,Panipat,29.35,76.95,dec,3.19,16
1584,haryana,Sirsa,29.55,74.85,jan,3.41,13
1585,haryana,Sirsa,29.55,74.85,feb,4.52,18
1586,haryana,Sirsa,29.55,74.85,mar,5.92,23
1587,haryana,Sirsa,29.55,74.85,apr,6.51,29
1588,haryana,Sirsa,29.55,74.85,may,7.15,34
1589,haryana,Sirsa,29.55,74.85,jun,6.50,34
1590,haryana,Sirsa,29.55,74.85,jul,6.16,33
1591,haryana,Sirsa,29.55,74.85,aug,6.25,32
1592,haryana,Sirsa,29.55,74.85,sep,5.88,30
1593,haryana,Sirsa,29.55,74.85,oct,5.07,27
1594,haryana,Sirsa,29.55,74.85,nov,4.00,21
1595,haryana,Sirsa,29.55,74.85,dec,3.23,16
1596,uttar-pradesh,Agra,27.15,78.05,jan,3.60,15
1597,uttar-pradesh,Agra,27.15,78.05,feb,4.98,19
1598,uttar-pradesh,Agra,27.15,78.05,mar,6.22,25
1599,uttar-pradesh,Agra,27.15,78.05,apr,6.94,31
1600,uttar-pradesh,Agra,27.15,78.05,may,7.07,34
1601,uttar-pradesh,Agra,27.15,78.05,jun,6.28,34
1602,uttar-pradesh,Agra,27.15,78.05,jul,5.27,31
1603,uttar-pradesh,Agra,27.15,78.05,aug,5.29,30
1604,uttar-pradesh,Agra,27.15,78.05,sep,5.43,29
1605,uttar-pradesh,Agra,27.15,78.05,oct,5.19,27
1606,uttar-pradesh,Agra,27.15,78.05,nov,4.21,22
1607,uttar-pradesh,Agra,27.15,78.05,dec,3.50,17
1608,uttar-pradesh,Aligarh,27.85,78.05,jan,3.48,14
1609,uttar-pradesh,Aligarh,27.85,78.05,feb,4.84,19
1610,uttar-pradesh,Aligarh,27.85,78.05,mar,6.11,24
1611,uttar-pradesh,Aligarh,27.85,78.05,apr,6.89,31
1612,uttar-pradesh,Aligarh,27.85,78.05,may,7.05,34
1613,uttar-pradesh,Aligarh,27.85,78.05,jun,6.28,34
1614,uttar-pradesh,Aligarh,27.85,78.05,jul,5.32,31
1615,uttar-pradesh,Aligarh,27.85,78.05,aug,5.36,30
1616,uttar-pradesh,Aligarh,27.85,78.05,sep,5.38,29
1617,uttar-pradesh,Aligarh,27.85,78.05,oct,5.11,27
1618,uttar-pradesh,Aligarh,27.85,78.05,nov,4.07,21
1619,uttar-pradesh,Aligarh,27.85,78.05,dec,3.36,16
1620,uttar-pradesh,Amroha,28.95,78.45,jan,3.39,14
1621,uttar-pradesh,Amroha,28.95,78.45,feb,4.55,19
1622,uttar-pradesh,Amroha,28.95,78.45,mar,6.04,24
1623,uttar-pradesh,Amroha,28.95,78.45,apr,6.91,29
1624,uttar-pradesh,Amroha,28.95,78.45,may,7.27,32
1625,uttar-pradesh,Amroha,28.95,78.45,jun,6.43,33
1626,uttar-pradesh,Amroha,28.95,78.45,jul,5.47,30
1627,uttar-pradesh,Amroha,28.95,78.45,aug,5.33,29
1628,uttar-pradesh,Amroha,28.95,78.45,sep,5.27,29
1629,uttar-pradesh,Amroha,28.95,78.45,oct,5.11,27
1630,uttar-pradesh,Amroha,28.95,78.45,nov,4.06,22
1631,uttar-pradesh,Amroha,28.95,78.45,dec,3.21,17
1632,uttar-pradesh,Auraiya,26.45,79.55,jan,3.68,15
1633,uttar-pradesh,Auraiya,26.45,79.55,feb,4.99,19
1634,uttar-pradesh,Auraiya,26.45,79.55,mar,6.35,25
1635,uttar-pradesh,Auraiya,26.45,79.55,apr,6.90,31
1636,uttar-pradesh,Auraiya,26.45,79.55,may,7.14,34
1637,uttar-pradesh,Auraiya,26.45,79.55,jun,6.19,34
1638,uttar-pradesh,Auraiya,26.45,79.55,jul,5.05,31
1639,uttar-pradesh,Auraiya,26.45,79.55,aug,5.31,30
1640,uttar-pradesh,Auraiya,26.45,79.55,sep,5.36,29
1641,uttar-pradesh,Auraiya,26.45,79.55,oct,5.32,27
1642,uttar-pradesh,Auraiya,26.45,79.55,nov,4.30,22
1643,uttar-pradesh,Auraiya,26.45,79.55,dec,3.55,17
1644,uttar-pradesh,Azamgarh,26.05,83.15,jan,3.47,14
1645,uttar-pradesh,Azamgarh,26.05,83.15,feb,4.85,19
1646,uttar-pradesh,Azamgarh,26.05,83.15,mar,6.25,24
1647,uttar-pradesh,Azamgarh,26.05,83.15,apr,6.85,29
1648,uttar-pradesh,Azamgarh,26.05,83.15,may,7.04,31
1649,uttar-pradesh,Azamgarh,26.05,83.15,jun,6.01,32
1650,uttar-pradesh,Azamgarh,26.05,83.15,jul,4.80,30
1651,uttar-pradesh,Azamgarh,26.05,83.15,aug,5.05,29
1652,uttar-pradesh,Azamgarh,26.05,83.15,sep,5.10,29
1653,uttar-pradesh,Azamgarh,26.05,83.15,oct,5.17,26
1654,uttar-pradesh,Azamgarh,26.05,83.15,nov,4.28,22
1655,uttar-pradesh,Azamgarh,26.05,83.15,dec,3.31,17
1656,uttar-pradesh,Badaun,28.15,78.95,jan,3.42,14
1657,uttar-pradesh,Badaun,28.15,78.95,feb,4.68,19
1658,uttar-pradesh,Badaun,28.15,78.95,mar,6.07,24
1659,uttar-pradesh,Badaun,28.15,78.95,apr,6.90,29
1660,uttar-pradesh,Badaun,28.15,78.95,may,7.12,32
1661,uttar-pradesh,Badaun,28.15,78.95,jun,6.28,33
1662,uttar-pradesh,Badaun,28.15,78.95,jul,5.22,30
1663,uttar-pradesh,Badaun,28.15,78.95,aug,5.34,29
1664,uttar-pradesh,Badaun,28.15,78.95,sep,5.17,29
1665,uttar-pradesh,Badaun,28.15,78.95,oct,5.11,27
1666,uttar-pradesh,Badaun,28.15,78.95,nov,4.04,22
1667,uttar-pradesh,Badaun,28.15,78.95,dec,3.23,17
1668,uttar-pradesh,Bahraich,27.75,81.45,jan,3.31,14
1669,uttar-pradesh,Bahraich,27.75,81.45,feb,4.62,19
1670,uttar-pradesh,Bahraich,27.75,81.45,mar,6.17,24
1671,uttar-pradesh,Bahraich,27.75,81.45,apr,6.82,29
1672,uttar-pradesh,Bahraich,27.75,81.45,may,7.05,32
1673,uttar-pradesh,Bahraich,27.75,81.45,jun,6.23,33
1674,uttar-pradesh,Bahraich,27.75,81.45,jul,5.24,30
1675,uttar-pradesh,Bahraich,27.75,81.45,aug,5.44,29
1676,uttar-pradesh,Bahraich,27.75,81.45,sep,5.29,29
1677,uttar-pradesh,Bahraich,27.75,81.45,oct,5.10,26
1678,uttar-pradesh,Bahraich,27.75,81.45,nov,4.31,21
1679,uttar-pradesh,Bahraich,27.75,81.45,dec,3.26,16
1680,uttar-pradesh,Ballia,25.85,84.15,jan,3.44,16
1681,uttar-pradesh,Ballia,25.85,84.15,feb,4.86,20
1682,uttar-pradesh,Ballia,25.85,84.15,mar,6.28,25
1683,uttar-pradesh,Ballia,25.85,84.15,apr,6.95,30
1684,uttar-pradesh,Ballia,25.85,84.15,may,7.01,32
1685,uttar-pradesh,Ballia,25.85,84.15,jun,6.00,32
1686,uttar-pradesh,Ballia,25.85,84.15,jul,4.74,30
1687,uttar-pradesh,Ballia,25.85,84.15,aug,5.05,30
1688,uttar-pradesh,Ballia,25.85,84.15,sep,5.01,29
1689,uttar-pradesh,Ballia,25.85,84.15,oct,5.13,27
1690,uttar-pradesh,Ballia,25.85,84.15,nov,4.30,22
1691,uttar-pradesh,Ballia,25.85,84.15,dec,3.32,17
1692,uttar-pradesh,Balrampur,27.45,82.35,jan,3.38,14
1693,uttar-pradesh,Balrampur,27.45,82.35,feb,4.65,19
1694,uttar-pradesh,Balrampur,27.45,82.35,mar,6.12,24
1695,uttar-pradesh,Balrampur,27.45,82.35,apr,6.83,29
1696,uttar-pradesh,Balrampur,27.45,82.35,may,7.06,31
1697,uttar-pradesh,Balrampur,27.45,82.35,jun,6.23,32
1698,uttar-pradesh,Balrampur,27.45,82.35,jul,4.95,30
1699,uttar-pradesh,Balrampur,27.45,82.35,aug,5.45,29
1700,uttar-pradesh,Balrampur,27.45,82.35,sep,5.30,29
1701,uttar-pradesh,Balrampur,27.45,82.35,oct,5.17,26
1702,uttar-pradesh,Balrampur,27.45,82.35,nov,4.37,22
1703,uttar-pradesh,Balrampur,27.45,82.35,dec,3.42,17
1704,uttar-pradesh,Barabanki,26.95,81.25,jan,3.46,21
1705,uttar-pradesh,Barabanki,26.95,81.25,feb,4.79,24
1706,uttar-pradesh,Barabanki,26.95,81.25,mar,6.22,28
1707,uttar-pradesh,Barabanki,26.95,81.25,apr,6.85,32
1708,uttar-pradesh,Barabanki,26.95,81.25,may,7.03,35
1709,uttar-pradesh,Barabanki,26.95,81.25,jun,6.09,32
1710,uttar-pradesh,Barabanki,26.95,81.25,jul,4.92,28
1711,uttar-pradesh,Barabanki,26.95,81.25,aug,5.20,28
1712,uttar-pradesh,Barabanki,26.95,81.25,sep,5.20,28
1713,uttar-pradesh,Barabanki,26.95,81.25,oct,5.27,27
1714,uttar-pradesh,Barabanki,26.95,81.25,nov,4.25,24
1715,uttar-pradesh,Barabanki,26.95,81.25,dec,3.28,22
1716,uttar-pradesh,Bareilly,28.35,79.45,jan,3.39,14
1717,uttar-pradesh,Bareilly,28.35,79.45,feb,4.64,19
1718,uttar-pradesh,Bareilly,28.35,79.45,mar,6.05,24
1719,uttar-pradesh,Bareilly,28.35,79.45,apr,6.90,29
1720,uttar-pradesh,Bareilly,28.35,79.45,may,7.15,32
